Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,GPA
AFRO,228,Hip Hop Music: History&Culture,0,170,33,7,6,1,3,1,4,1,0,0,3,0,229,3.76
AFRO,231,Lang Diff Dis: American Persp,11,105,0,1,20,0,0,2,0,0,2,0,1,1,142,3.76
AFRO,243,Pan Africanism,34,51,34,17,15,8,5,3,0,1,0,2,4,0,174,3.49
AFRO,250,Intro Black Health & Wellness,2,12,2,2,3,1,0,0,1,0,0,1,0,0,24,3.5
AFRO,261,Intro to the African Diaspora,2,64,60,37,38,8,6,7,5,0,3,0,2,1,232,3.37
AFRO,298,Exploring the Civil Rights Mov,8,10,3,1,2,0,0,0,0,0,0,0,0,0,24,3.85
AFRO,342,Black Men and Masculinities,0,4,11,10,21,35,18,10,4,5,7,0,0,2,125,2.63
AFRO,372,Class Politics & Blk Community,7,19,8,2,10,8,1,5,3,0,0,0,1,1,64,3.26
AFRO,378,Race and Revolutions,3,56,12,4,2,2,0,1,3,0,3,0,1,0,87,3.62
AFRO,381,Black Women and Film,0,22,0,0,4,0,1,0,0,0,0,0,0,0,27,3.79
AFRO,383,Hist of Blk Women's Activism,1,72,55,34,18,8,9,2,1,4,2,0,2,2,208,3.44
AFRO,410,Hate Crimes,62,125,30,12,8,0,2,1,1,0,0,1,4,0,246,3.78
AFRO,411,African American Psychology,16,107,10,4,64,3,3,25,2,0,5,0,3,2,242,3.34
AFST,210,Intro to Mod African Lit,0,41,56,31,25,14,4,8,1,0,0,0,5,0,185,3.31
AFST,222,Introduction to Modern Africa,61,114,64,21,16,10,3,4,8,1,2,11,2,1,317,3.53
AGCM,110,Intro to Ag and Env Comm,2,85,19,13,14,5,4,10,1,0,1,1,0,0,155,3.54
AGCM,220,Communicating Agriculture,51,213,78,34,30,9,4,9,4,6,3,2,12,2,455,3.55
AGCM,230,Ag & Env Photography,4,25,12,11,4,6,1,1,2,0,1,1,2,0,70,3.34
AGCM,270,Sales Communications,0,81,0,3,19,0,1,5,0,2,5,0,5,0,121,3.4
AGCM,315,Emerging Media,9,69,22,13,8,4,0,0,0,1,0,0,2,0,128,3.69
AGCM,320,Public Information Campaigns,0,14,43,26,12,6,0,0,0,1,0,0,0,0,102,3.47
AGCM,330,Environmental Communications,8,37,14,3,4,2,1,1,2,0,0,1,0,0,73,3.66
AGCM,420,Public Information Campaigns,0,19,17,4,2,0,1,0,0,0,0,0,1,0,44,3.64
AGCM,430,Comm in Env Social Movements,15,23,29,19,13,6,0,3,2,0,2,0,1,0,113,3.43
AGED,100,Intro to Ag & Leadership Ed,33,33,5,6,4,2,2,2,2,0,0,0,3,1,92,3.61
AGED,140,Interpersonal Intelligence,69,37,23,13,8,5,2,5,0,2,2,0,15,0,181,3.36
AGED,220,Prog Del in Ag & Leadership Ed,2,5,4,0,3,2,0,2,0,1,1,0,1,0,21,3.02
AGED,230,Leadership Communications,6,206,80,39,27,13,10,5,5,6,3,3,5,3,408,3.53
AGED,260,Intro to Leadership Studies,440,1169,424,343,281,142,104,85,38,28,9,15,26,10,3104,3.51
AGED,280,Training Needs Assessment,39,111,41,15,25,10,1,11,2,3,3,4,6,1,271,3.47
AGED,300,Training and Development,25,97,16,13,14,4,1,5,3,0,0,0,0,0,178,3.71
AGED,310,Prof Dev in Leadership Ed,10,3,1,3,4,1,0,0,1,0,0,0,0,0,23,3.57
AGED,340,Leadership Ethics & Pluralism,36,64,50,18,14,4,1,1,3,4,0,0,4,0,199,3.57
AGED,360,Advanced Leadership Studies,49,34,21,12,8,4,2,6,0,0,2,0,0,0,138,3.64
AGED,380,Leadership in Groups and Teams,185,295,241,101,73,34,11,8,6,1,3,0,7,0,965,3.63
AGED,421,Teaching Strategies in AGED,0,13,3,0,1,1,2,0,0,0,1,0,0,0,21,3.54
AGED,430,Youth Development Programs,31,19,6,4,3,2,0,0,0,0,0,0,0,0,65,3.84
AGED,480,Collaborative Leadership,104,323,133,52,29,8,4,2,1,0,0,0,1,2,657,3.79
AGED,496,Beginning Ag Teacher Seminar,0,27,0,0,1,0,0,0,0,0,0,0,0,0,28,3.96
AGED,499,Begin Agri Teachers Seminar,29,75,20,4,13,5,0,2,0,0,0,0,1,1,149,3.75
AGED,550,Advanced Program Delivery,0,10,5,2,2,2,0,1,0,0,0,0,0,0,22,3.56
AGED,551,Advanced Program Evaluation,10,4,2,1,3,2,0,0,0,0,0,0,0,0,22,3.68
AHS,125,James Scholars Seminar,37,245,0,2,15,0,0,5,0,0,3,0,2,0,309,3.86
AHS,199,Applied Data Solutions,161,388,0,10,51,0,1,18,0,0,7,0,9,0,645,3.76
AHS,365,Civic Engagement in Wellness,0,34,4,1,0,0,0,0,0,0,0,0,0,0,39,3.95
AHS,375,Comm Partners & Health,0,32,0,0,1,0,0,0,0,0,0,0,0,0,33,3.97
AHS,399,Pre-Field Experience in i-HLT,13,42,2,2,2,1,0,0,1,0,0,0,0,0,63,3.88
AHS,494,Disability & Assistive Technol,7,134,37,10,5,3,0,2,0,0,2,0,17,0,217,3.51
AIS,101,Intro to Amer Indian Studies,172,764,261,171,268,66,31,58,17,3,10,0,35,10,1856,3.49
AIS,140,Native Religious Traditions,5,15,16,7,4,1,4,1,1,0,0,0,2,0,56,3.39
AIS,265,Intro to American Indian Lit,21,43,23,24,21,10,4,3,4,0,2,0,11,2,166,3.22
AIS,275,Am Indian and Indigenous Film,10,6,1,2,3,1,0,0,0,0,1,0,2,0,26,3.35
AIS,285,Indigenous Thinkers,102,121,49,15,20,12,2,7,4,4,6,2,4,1,348,3.6
ALEC,110,Intro to ALEC,36,111,9,5,3,2,0,1,0,1,0,0,1,0,169,3.88
ALEC,451,Professional Dev in ALEC,15,42,10,8,9,0,2,1,1,0,0,0,0,0,88,3.71
ALEC,490,Adult Training and Development,14,12,4,0,0,0,1,0,1,0,0,0,0,0,32,3.83
ALEC,491,110%?Princ of Adult Motivati,13,5,1,0,1,0,0,0,0,0,0,0,1,0,21,3.75
ALEC,492,Teaching and Training Online,9,7,4,0,1,0,0,0,0,0,0,0,1,0,22,3.71
ALEC,505,Teaching and Learning,3,17,0,0,0,0,0,0,1,0,0,0,0,0,21,3.89
ALEC,540,Volunteer Management,16,5,2,1,2,0,0,0,0,1,0,0,0,0,27,3.78
ANSC,100,Intro to Animal Sciences,169,1462,11,148,832,0,76,259,2,1,32,0,22,12,3014,3.41
ANSC,101,Contemporary Animal Issues,156,1511,107,100,414,33,24,87,17,9,14,3,17,7,2492,3.62
ANSC,103,Working With Farm Animals,35,1157,1,11,17,0,0,3,0,0,2,1,2,3,1229,3.96
ANSC,109,Meat Pricing and Preparation,3,39,5,5,29,3,0,0,0,0,0,0,0,1,84,3.55
ANSC,110,Life With Animals and Biotech,127,569,70,30,134,18,8,21,5,3,10,0,8,11,1003,3.66
ANSC,120,Art & Ethics Animals Docs,17,7,2,2,0,0,0,1,0,0,0,1,0,0,30,3.76
ANSC,199,Skills for College Success,41,75,1,6,11,1,2,1,0,0,0,1,1,1,140,3.79
ANSC,201,Principles of Dairy Production,12,52,5,1,10,1,1,0,0,0,0,1,0,0,83,3.78
ANSC,205,World Animal Resources,988,1077,166,140,229,45,43,53,18,8,21,16,55,9,2859,3.65
ANSC,206,Horse Management,41,502,33,19,97,5,6,9,1,0,1,1,0,1,715,3.77
ANSC,207,Science of Pets and Their Care,966,2094,477,430,745,213,147,238,67,49,71,29,114,14,5640,3.42
ANSC,209,Meat Animal Carcass Eval,1,14,0,1,5,1,0,7,0,0,0,0,0,0,29,3.28
ANSC,210,Grilling and BBQ Science,42,492,6,9,44,2,1,8,1,0,2,0,12,1,619,3.79
ANSC,221,"Cells, Metabolism and Genetics",94,573,95,127,563,60,105,376,35,42,109,18,70,10,2267,2.88
ANSC,222,Anatomy and Physiology,105,356,160,147,443,156,111,309,125,84,151,59,128,15,2334,2.59
ANSC,223,Animal Nutrition,17,685,1,155,641,0,95,261,0,33,95,0,25,5,2008,3.05
ANSC,224,Animal Reproduction and Growth,160,264,163,213,293,192,157,224,101,47,66,36,35,6,1951,2.83
ANSC,250,Companion Animals in Society,2339,4358,844,630,639,311,193,188,110,56,67,39,174,22,9948,3.61
ANSC,251,Epidemics & Infectious Disease,0,96,0,0,131,0,0,71,0,0,16,0,6,2,320,2.92
ANSC,255,Animal Ethics,45,152,0,17,21,0,3,4,0,0,0,0,1,0,243,3.8
ANSC,256,Horse's Role in Human History,1,40,9,7,37,8,2,24,9,2,8,0,37,7,184,2.34
ANSC,294,Intern On Campus Practical Exp,0,67,0,0,2,0,0,0,0,0,0,0,1,0,70,3.91
ANSC,298,ANSC Careers Professional Dev,324,1448,32,8,167,14,1,62,1,0,21,0,26,6,2104,3.76
ANSC,299,Companion Animal Trip,0,25,0,0,5,0,0,0,0,0,0,0,0,0,30,3.83
ANSC,305,Human Animal Interactions,286,496,112,63,50,28,24,15,9,6,3,3,16,4,1111,3.68
ANSC,306,Equine Science,15,248,18,28,45,6,3,6,0,0,1,0,1,0,371,3.73
ANSC,307,Companion Animal Management,42,134,72,100,125,47,36,60,18,11,15,13,16,2,689,3.01
ANSC,309,Meat Production and Marketing,5,121,4,13,23,5,0,7,0,0,2,0,0,1,180,3.67
ANSC,321,Animal Nutrition,13,20,8,8,34,6,3,13,1,0,1,0,0,2,107,3.19
ANSC,322,Livestock Feeds and Feeding,0,24,8,4,14,7,2,6,0,0,4,0,2,0,71,3.1
ANSC,331,Biology of Reproduction,29,61,31,45,64,13,17,25,10,5,9,3,1,1,313,3.11
ANSC,350,Cellular Metabolism in Animals,0,318,0,15,115,5,2,56,0,0,7,0,5,1,523,3.45
ANSC,362,Princ of Animal Physiology,0,4,5,5,24,18,6,15,13,1,9,1,1,0,102,2.43
ANSC,363,Behavior of Domestic Animals,123,354,47,59,106,12,9,17,4,0,4,1,1,0,737,3.65
ANSC,370,Companion Animal Policy,51,117,32,28,54,16,11,15,10,10,4,4,20,2,372,3.17
ANSC,398,On-Campus Internship,135,227,7,6,14,1,0,4,0,0,0,1,3,1,398,3.89
ANSC,400,Dairy Herd Management,14,30,6,4,1,1,1,0,0,0,0,0,0,0,57,3.85
ANSC,401,Beef Production,21,329,1,31,86,0,10,10,0,1,0,0,1,0,490,3.69
ANSC,402,Sheep Production,0,244,0,0,54,0,0,4,0,0,0,0,0,0,302,3.79
ANSC,403,Pork Production,16,10,8,3,6,0,0,3,0,0,0,0,0,0,46,3.64
ANSC,404,Poultry Science,3,54,5,1,5,1,0,0,0,0,0,0,0,0,69,3.87
ANSC,406,Zoo Animal Conservation Sci,209,247,66,40,116,48,31,43,6,7,13,0,6,0,832,3.44
ANSC,407,Animal Shelter Management,46,70,67,30,78,39,16,31,11,6,9,7,6,1,416,3.09
ANSC,409,Meat Science,13,223,5,6,65,0,1,18,0,0,5,0,3,0,339,3.6
ANSC,420,Ruminant Nutrition,17,113,42,34,144,19,18,66,10,9,8,4,7,0,491,3.02
ANSC,421,Minerals and Vitamins,1,11,5,5,2,1,0,0,0,0,0,0,0,0,25,3.67
ANSC,422,Companion Animal Nutrition,3,456,0,1,249,0,0,101,0,0,45,2,16,2,873,3.25
ANSC,424,Pet Food & Feed Manufacturing,0,113,0,10,56,0,2,11,0,0,2,0,0,0,194,3.52
ANSC,431,Advanced Reproductive Biology,114,213,42,54,145,18,16,61,6,7,9,2,8,2,695,3.33
ANSC,437,Adv Reproductive Management,2,23,8,6,20,14,3,5,2,0,0,1,0,0,84,3.19
ANSC,438,Lactation Biology,53,247,38,15,36,3,3,8,1,1,2,0,0,1,407,3.77
ANSC,442,Introduction to Data Analytics,7,10,1,2,2,0,0,0,0,0,0,0,1,0,23,3.67
ANSC,444,Applied Animal Genetics,9,45,12,7,6,2,2,2,1,0,0,0,1,0,87,3.64
ANSC,445,Statistical Methods,75,111,34,14,4,4,1,0,1,0,0,0,1,1,245,3.85
ANSC,446,Population Genetics,35,85,17,18,31,9,7,16,4,0,1,0,3,0,226,3.43
ANSC,450,Comparative Immunobiology,2,201,0,3,198,0,0,75,0,0,35,0,22,2,536,2.99
ANSC,452,Animal Growth and Development,49,386,1,14,128,0,0,45,0,0,7,2,4,4,636,3.57
ANSC,464,Physiology of Stress & Disease,11,7,8,1,4,1,0,0,0,0,0,0,0,0,32,3.73
ANSC,467,Applied Animal Ecology,48,180,37,27,32,3,6,2,2,0,0,1,2,0,340,3.72
ANSC,470,Animal Cruelty Investigations,10,17,3,1,0,0,1,0,0,0,0,0,0,0,32,3.9
ANSC,498,Integrating Animal Sciences,260,1062,83,25,102,21,3,18,2,3,6,5,6,3,1596,3.82
ANSC,499,Common Diseases of Cats & Dogs,46,144,31,26,33,11,4,18,4,0,2,0,8,0,327,3.49
ANSC,520,Protein and Energy Nutrition,24,78,43,35,63,22,3,7,4,1,3,1,6,0,290,3.32
ANSC,526,Adv Companion Animal Nutrition,0,116,0,4,40,0,0,3,0,0,1,0,2,0,166,3.64
ANSC,542,Applied Bioinformatics,2,92,13,4,0,2,0,2,0,0,0,0,0,1,115,3.88
ANSC,561,Animal Stress Physiology,3,15,2,2,0,1,0,1,0,0,0,0,0,0,24,3.78
ANTH,101,Introduction to Anthropology,1339,2227,1072,713,1138,511,319,532,212,105,192,54,344,35,8758,3.18
ANTH,102,Human Origins and Culture,94,258,130,147,183,93,66,73,34,15,38,7,71,3,1209,2.97
ANTH,103,Anthro in a Changing World,3753,3429,2049,1215,1474,829,412,438,263,96,129,50,253,34,14390,3.44
ANTH,104,Talking Culture,62,73,77,44,33,10,9,5,2,3,2,2,7,1,329,3.45
ANTH,105,World Archaeology,77,199,117,107,150,84,38,78,31,10,24,6,28,7,949,3.06
ANTH,106,Hist Arch Americas,103,310,53,46,74,27,18,13,8,4,6,3,11,4,676,3.53
ANTH,143,Biology of Human Behavior,3243,4093,1592,795,1219,424,257,371,168,78,135,64,338,53,12777,3.48
ANTH,150,Novel Archaeology,10,7,10,5,7,0,1,1,0,0,0,0,2,0,43,3.41
ANTH,157,The Archaeology of Illinois,1,12,3,4,6,1,1,2,0,1,1,1,0,0,33,3.22
ANTH,160,Race & Contemporary Issues,35,53,29,12,23,17,7,6,8,4,3,0,11,1,208,3.19
ANTH,165,Lang & Culture Native North Am,23,32,12,6,3,1,1,2,1,0,4,0,2,0,87,3.54
ANTH,175,Archaeology and Pop Culture,42,60,12,12,31,4,9,13,10,0,4,0,7,0,204,3.25
ANTH,180,The Archaeology of Death,979,1143,307,271,553,119,113,230,91,1,106,1,70,18,3984,3.38
ANTH,182,Latin American Cultures,31,33,12,9,18,6,1,5,0,1,2,0,4,1,122,3.41
ANTH,185,The Global Pacific,49,21,24,9,15,11,7,6,6,0,2,0,2,2,152,3.37
ANTH,199,"Chinese Science, Tech & Med.",3,8,2,3,3,2,0,1,0,1,1,0,0,0,24,3.33
ANTH,209,"Food, Culture, and Society",190,1553,166,179,193,75,61,43,13,3,20,0,44,10,2540,3.63
ANTH,220,Introduction to Archaeology,32,78,52,33,36,31,13,12,3,2,3,0,9,1,304,3.28
ANTH,221,Archaeology of South Asia,5,4,3,1,6,2,0,3,1,0,0,0,1,0,26,3.13
ANTH,225,Women in Prehistory,2,6,9,2,4,2,2,0,0,0,0,0,1,0,28,3.35
ANTH,230,Sociocultural Anthropology,58,227,148,111,120,45,29,33,9,11,10,2,23,3,826,3.28
ANTH,240,Biological Anthropology,6,58,10,18,27,2,4,9,1,1,2,0,0,0,138,3.42
ANTH,241,Human Biological Variation,42,20,14,9,2,2,2,0,1,0,0,0,3,0,95,3.65
ANTH,246,Forensic Science,2087,8687,952,859,1039,222,256,403,134,80,125,32,393,41,15269,3.6
ANTH,248,Intro to Engaged and Publ Anth,18,2,0,5,1,0,0,0,0,0,0,0,0,0,26,3.83
ANTH,249,Evolution and Human Disease,24,72,29,27,23,7,3,3,5,1,2,1,3,2,200,3.47
ANTH,259,Latina/o Anthropology,20,16,5,4,2,0,0,0,2,0,0,0,0,0,49,3.78
ANTH,262,Women's Lives,61,25,4,9,15,4,6,2,0,0,0,0,6,1,132,3.5
ANTH,266,African Film and Society,10,26,15,8,15,11,3,7,3,2,4,0,0,0,104,3.2
ANTH,268,Images of the Other,10,38,64,46,36,15,10,8,3,0,3,5,9,1,247,3.15
ANTH,270,Language in Culture,41,64,36,35,32,16,11,10,4,4,5,1,4,3,263,3.31
ANTH,271,Language in Culture-ACP,8,7,16,8,5,9,2,4,4,0,0,0,1,1,64,3.18
ANTH,275,The World of Jewish Sepharad,18,20,14,3,9,4,6,11,6,2,1,0,0,0,94,3.2
ANTH,277,"Ancient Cities, Sacred Land",15,25,24,15,19,5,5,4,2,1,2,0,2,1,119,3.32
ANTH,278,Climate Change & Civilization,172,81,45,13,23,8,3,6,4,2,0,2,2,1,361,3.71
ANTH,279,"Economy, Business & Society",6,37,18,6,8,4,0,1,2,1,1,0,11,0,95,3.16
ANTH,280,Personal Anthropology,0,7,3,2,5,2,2,0,0,0,0,0,0,0,21,3.37
ANTH,288,American Indians of Illinois,6,43,30,20,8,4,2,2,4,0,2,1,1,0,123,3.46
ANTH,343,Behavior and Biology of Women,0,48,47,21,9,4,0,0,0,0,0,0,0,0,129,3.66
ANTH,346,Forensic Anthropology,0,15,2,3,0,0,1,0,0,0,0,0,0,0,21,3.79
ANTH,347,Human Osteology,7,0,8,3,1,3,1,0,2,1,0,0,0,0,26,3.28
ANTH,350,Cultures of Law,0,23,12,9,5,1,0,0,0,0,0,1,1,0,52,3.55
ANTH,353,Language and Humor,2,11,4,1,1,0,1,0,0,0,1,0,3,1,24,3.18
ANTH,362,"Body, Personhood, and Culture",2,23,7,10,7,2,0,0,1,0,0,0,1,1,53,3.53
ANTH,363,Anth of Dance/Movement,1,9,5,4,2,1,1,3,2,0,1,0,0,0,29,3.21
ANTH,368,'America' in the World,0,2,6,6,5,2,0,0,0,0,0,0,0,0,21,3.35
ANTH,372,Digital Domain Anth Sci & Tech,18,2,3,1,0,0,0,0,0,0,0,0,0,0,24,3.93
ANTH,374,Anth of Science and Technology,1,31,7,3,6,0,0,1,1,1,0,0,1,1,52,3.59
ANTH,375,The Culture of Nature,0,4,15,5,5,0,0,0,0,0,0,0,0,0,29,3.54
ANTH,376,Aztec Civilization,4,7,14,9,8,8,3,6,2,0,1,1,1,1,64,3.04
ANTH,379,Medical Anthropology,2,8,1,3,1,3,2,0,1,0,1,1,1,0,24,3.03
ANTH,393,The World of Jewish Sepharad,2,4,0,7,3,1,1,1,1,0,2,0,0,0,22,3.04
ANTH,399,Senior Capston Seminar,9,78,26,22,13,6,3,4,1,0,0,0,1,1,163,3.61
ANTH,407,Evolutionary Immunology,3,8,6,3,1,0,0,0,0,0,0,0,0,0,21,3.76
ANTH,411,Methods in Cultural Anthrop,7,58,8,4,6,1,2,4,1,0,0,0,3,0,94,3.59
ANTH,414,Writing Ethnography,2,5,3,1,5,4,0,0,1,0,0,0,0,0,21,3.32
ANTH,437,Primate Behav Endocrinology,0,10,2,4,1,2,1,1,0,1,1,0,0,0,23,3.29
ANTH,441,Human Genetics,10,77,18,13,15,3,3,2,1,1,0,1,1,0,145,3.62
ANTH,449,North American Archeology,0,15,2,0,3,0,0,1,0,0,0,0,0,0,21,3.73
ANTH,459,The Ancient Maya,5,23,5,2,9,0,0,1,0,0,0,0,0,1,45,3.69
ANTH,460,Heritage Management,0,18,6,0,1,0,0,0,0,0,0,0,0,1,25,3.88
ANTH,462,Museum Theory and Practice,61,56,19,13,5,5,5,2,4,0,4,0,2,1,176,3.61
ANTH,466,"Class, Culture and Society",2,9,6,3,1,0,0,0,0,0,0,0,0,0,21,3.76
ANTH,498,Senior Capstone Seminar,18,45,22,15,1,3,1,1,1,0,1,0,4,2,112,3.58
ARAB,150,Lang&Culture of Arab World,268,208,69,44,42,23,14,25,7,11,8,13,66,2,798,3.28
ARAB,201,Elementary Standard Arabic I,6,36,9,8,9,2,8,5,1,0,0,0,2,0,86,3.38
ARAB,202,Elementary Standard Arabic II,10,11,6,3,10,0,0,2,0,0,1,0,0,0,43,3.51
ARAB,403,Intermediate Stand Arabic I,17,12,4,7,6,2,0,0,0,0,0,0,0,2,48,3.69
ARAB,404,Intermediate Stand Arabic II,21,25,5,1,5,3,0,2,1,0,0,0,0,1,63,3.72
ARAB,405,Advanced Standard Arabic I,3,6,4,4,1,2,0,0,0,0,0,0,1,0,21,3.44
ARCH,101,Introduction to Architecture,135,697,252,143,152,70,33,31,14,8,8,4,15,9,1562,3.56
ARCH,171,Concepts & Theories Arch Dsgn,158,232,219,117,85,51,33,28,24,10,7,7,42,3,1013,3.3
ARCH,172,Intro to Design II,278,211,182,106,76,41,19,16,9,2,5,1,19,0,965,3.54
ARCH,199,Undergraduate Open Seminar,446,200,162,93,102,11,1,20,3,0,6,0,42,8,1086,3.57
ARCH,210,Intro Hist of World Arch,89,465,280,233,284,172,103,104,49,25,26,16,61,4,1907,3.11
ARCH,231,Anatomy of Buildings,33,690,152,69,434,49,14,113,10,3,37,1,27,7,1632,3.33
ARCH,232,Structural Fundamentals,90,160,75,86,92,53,37,37,22,18,27,9,33,4,739,3.02
ARCH,233,Construction of Buildings,8,369,56,31,208,8,7,61,9,0,24,0,16,2,797,3.31
ARCH,271,Graphics for Architects,8,121,242,356,314,143,91,51,31,7,5,9,19,13,1397,3.08
ARCH,272,Strategies of Arch Design,9,81,165,151,149,53,40,33,18,7,4,2,8,1,720,3.14
ARCH,273,Strategies of Arch Design,25,145,132,91,85,66,39,29,24,11,5,5,33,2,690,3.06
ARCH,274,Representation,38,153,114,89,99,60,27,43,16,7,8,7,38,3,699,3.05
ARCH,314,History of World Landscapes,34,20,4,0,2,0,0,0,0,0,0,0,2,0,62,3.82
ARCH,321,"Environ, Arch & Global Health",95,221,75,39,38,24,16,11,1,0,5,1,2,0,528,3.62
ARCH,341,Environment Tech HVAC,20,132,154,196,236,147,100,74,44,17,14,12,20,3,1166,2.94
ARCH,342,Environment Tech Ltg & Acoust,46,132,160,186,214,126,74,89,20,15,5,3,12,2,1082,3.06
ARCH,351,Statics & Dynamics,113,167,183,160,140,96,57,47,25,9,16,4,10,4,1027,3.21
ARCH,352,Mech of Mat & Design Appl,119,161,198,157,146,88,56,38,19,13,9,6,9,0,1019,3.25
ARCH,373,Arch Design and the Landscape,4,34,73,61,43,18,3,3,3,2,1,1,1,1,247,3.33
ARCH,374,Arch Design and the City,9,71,70,73,55,23,7,2,2,2,2,0,3,1,319,3.37
ARCH,403,Construction History,7,23,28,25,17,13,0,2,2,0,0,0,4,0,121,3.3
ARCH,407,Rome: City of Visible History,9,24,24,13,18,7,8,1,0,0,0,1,1,2,106,3.37
ARCH,409,Special Topics in Spanish Arch,23,111,179,165,117,54,13,7,1,0,0,0,0,0,670,3.41
ARCH,410,Ancient Egyptian & Greek Arch,23,93,49,54,106,34,23,50,4,1,15,0,17,2,469,3.0
ARCH,411,Ancient Roman Architecture,14,96,60,54,98,28,13,28,6,2,4,0,6,3,409,3.21
ARCH,412,Medieval Architecture,0,22,41,32,43,30,20,8,4,0,3,1,3,1,207,3.03
ARCH,413,Renaissance Architecture,36,17,9,5,8,11,8,2,1,2,1,1,3,0,104,3.3
ARCH,414,Baroque & Rococo Arch,28,40,24,16,20,5,1,9,0,0,1,0,2,1,146,3.48
ARCH,415,Nineteenth-Century Arch,2,10,20,11,10,7,8,6,2,0,0,0,1,1,77,3.13
ARCH,416,Architecture of the U.S.,50,163,165,125,133,74,31,29,14,5,7,3,7,2,806,3.28
ARCH,417,Modern & Contemp Architecture,45,142,100,96,87,39,22,22,10,9,5,3,16,4,596,3.24
ARCH,423,Soc/Beh Factors for Design,13,36,7,4,9,0,0,0,0,0,0,0,0,0,69,3.8
ARCH,433,Des of Steel and Reinf Conc I,91,96,50,49,52,34,26,26,16,9,10,8,21,1,488,3.09
ARCH,434,Environ Control Systems I,42,100,111,58,43,16,6,8,2,3,1,1,1,0,392,3.52
ARCH,435,Struct Sys and Const Methods,22,81,90,51,40,47,26,18,12,5,8,4,6,0,410,3.15
ARCH,451,Theory & Design Steel & Timber,254,273,176,124,119,71,40,53,23,15,14,8,35,1,1205,3.31
ARCH,452,Theory of Reinforced Concrete,220,288,211,144,121,67,36,35,13,8,10,0,10,0,1163,3.46
ARCH,468,Overseas Architectural Studies,8,98,136,130,42,18,8,1,1,0,0,0,1,0,443,3.5
ARCH,475,Arch Design & Development,8,36,43,38,24,22,8,2,2,1,2,0,1,0,187,3.32
ARCH,476,Arch Design & Exploration,3,43,54,58,20,19,6,1,0,0,0,0,0,0,204,3.44
ARCH,480,Sustainable Design Principles,4,52,18,8,11,9,1,0,0,0,0,0,0,0,103,3.65
ARCH,490,"Env, Arch and Global Health",5,6,5,4,5,0,1,0,0,0,0,0,0,0,26,3.58
ARCH,501,Architectural Practice,70,273,158,105,75,41,19,14,2,2,2,2,2,0,765,3.55
ARCH,502,Structural Planning,15,94,103,85,69,44,13,4,2,0,2,0,0,0,431,3.4
ARCH,517,Arch History 1850-Present,72,95,79,69,45,39,21,17,1,0,2,0,3,0,443,3.42
ARCH,536,Plng & Design of Struct Sys,23,98,108,69,65,49,36,18,6,1,5,1,1,2,480,3.28
ARCH,537,Environ Control Systems II,30,94,52,39,24,14,11,8,0,0,0,0,4,0,276,3.51
ARCH,551,Structural Analysis,3,5,2,4,4,4,0,0,0,0,0,0,0,0,22,3.42
ARCH,553,Adv Reinforced Concrete Design,2,2,5,2,7,4,0,0,0,0,0,0,0,0,22,3.3
ARCH,554,Adv Steel Design,4,21,13,2,2,0,1,0,0,0,0,0,0,0,43,3.78
ARCH,556,Advanced Structural Planning,6,7,2,4,6,0,0,0,0,0,0,0,0,0,25,3.63
ARCH,563,Soc/Beh Research Designed Env,2,11,1,4,1,1,0,1,0,0,0,0,0,0,21,3.65
ARCH,577,Theories of Architecture,53,119,244,196,180,157,69,38,11,1,0,5,4,7,1077,3.21
ARCH,593,Design & Construction Futures,72,68,26,26,9,8,1,4,3,0,0,0,0,0,217,3.71
ARCH,595,Design of Tall Buildings,77,81,86,50,35,9,15,8,3,2,2,0,2,0,370,3.52
ART,100,Understanding Visual Culture,47,511,291,187,138,74,34,38,8,2,12,4,35,8,1381,3.42
ART,102,Drawing for Non-Majors,36,69,25,20,6,3,1,3,0,0,0,2,0,1,165,3.72
ART,103,Painting for Non-Majors,10,58,22,5,2,0,0,0,0,0,0,0,0,0,97,3.87
ART,104,Sculpture for Non-Majors,12,8,0,0,0,1,0,0,0,0,0,0,0,0,21,3.94
ART,105,Visual Design for Non-Majors,75,337,118,35,14,9,1,11,1,1,1,0,3,1,606,3.78
ART,140,Introduction to Art,16,49,11,4,6,2,2,3,1,0,0,2,14,0,110,3.19
ART,160,The Image World,10,5,1,0,2,0,0,1,0,0,0,0,2,0,21,3.41
ART,202,Art in the Elementary Grades,46,166,18,10,6,0,2,1,0,0,0,0,0,0,249,3.9
ART,205,Experience & Meaning in Design,6,96,5,11,13,4,4,1,3,3,1,1,3,4,151,3.54
ART,250,Writing with Video,0,17,6,9,3,2,0,0,0,0,2,0,3,0,42,3.25
ART,299,Thinking with Type,20,130,74,21,24,6,2,4,0,0,0,0,4,0,285,3.66
ART,310,Design Thinking,76,265,83,31,20,12,3,7,3,0,1,3,7,1,511,3.7
ARTD,101,Intro to Industrial Design,2,10,5,2,0,0,0,0,1,0,0,1,0,0,21,3.59
ARTD,201,Industrial Design I,6,67,80,78,62,25,3,4,1,0,0,0,3,1,329,3.39
ARTD,202,Industrial Design II,13,39,53,59,26,18,8,3,1,0,0,0,0,0,220,3.42
ARTD,209,Chado (The Way of Tea),49,168,23,41,21,19,9,22,13,3,5,0,32,8,405,3.21
ARTD,211,Design History Survey,50,132,34,8,30,8,4,4,0,0,1,0,1,1,272,3.71
